,entry,top year,ranking,artist,track,release year,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,popularity,top genre
632,632,2016,33,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,2016-05-06,0.664,0.714,-6.645,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,7,0,197933,76.0,pop
633,633,2016,34,G-Eazy,"Me, Myself & I",2015-12-04,0.756,0.674,-6.518,0.0959,0.0184,0.0,0.158,0.389,111.995,0,0,251467,76.0,hip hop
634,634,2016,35,ZAYN,PILLOWTALK,2016-03-25,0.584,0.7,-4.275,0.0456,0.117,0.0,0.0939,0.438,124.944,11,1,202747,76.0,pop
635,635,2016,36,Post Malone,White Iverson,2016-12-09,0.675,0.562,-7.678,0.0352,0.233,0.0,0.0816,0.309,130.098,7,1,256533,75.0,hip hop
636,636,2016,37,gnash,"i hate u, i love u (feat. olivia o'brien)",2016-03-25,0.492,0.275,-13.4,0.3,0.687,0.0,0.101,0.18,92.6,6,0,251034,75.0,pop
637,637,2016,38,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),2016-11-04,0.792,0.717,-4.759,0.0393,0.0927,3.59e-05,0.226,0.466,121.985,0,0,195547,75.0,dance
638,638,2016,39,X Ambassadors,Renegades,2015-06-30,0.526,0.862,-6.003,0.0905,0.0144,0.0597,0.229,0.528,90.052,2,1,195200,74.0,pop
639,639,2016,40,Flo Rida,My House,2015-04-07,0.688,0.702,-4.792,0.0499,0.0215,0.0,0.128,0.74,94.006,7,0,192191,74.0,pop
640,640,2016,41,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),2016-05-27,0.803,0.585,-5.861,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,8,1,214480,74.0,pop
641,641,2016,42,The Lumineers,Ophelia,2016-04-08,0.664,0.573,-6.519,0.0277,0.613,0.000363,0.0857,0.566,76.023,5,1,160097,74.0,pop
642,642,2016,43,Tory Lanez,Say It,2016-08-19,0.546,0.529,-10.511,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,11,0,237787,74.0,hip hop
643,643,2016,44,Drake,Too Good,2016-05-06,0.794,0.653,-7.839,0.104,0.0489,4.88e-05,0.1,0.397,117.996,7,1,263373,74.0,hip hop
644,644,2016,45,Future,Low Life (feat. The Weeknd),2016-04-13,0.722,0.331,-7.789,0.0726,0.337,0.282,0.146,0.102,143.961,8,1,313547,74.0,hip hop
645,645,2016,46,"Lil Wayne, Wiz Khalifa, Imagine Dragons","Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",2016-06-24,0.502,0.786,-4.378,0.317,0.255,0.0,0.65,0.739,169.021,9,0,243491,74.0,hip hop
646,646,2016,47,DJ Snake,Middle,2016-08-05,0.583,0.695,-5.336,0.0423,0.0141,0.0,0.0527,0.224,104.879,9,1,220573,73.0,pop
647,647,2016,48,"Alok, Zeeba, Bruno Martini",Hear Me Now,2016-10-21,0.778,0.463,-7.603,0.0389,0.546,0.00289,0.0731,0.496,121.999,11,1,194840,73.0,dance
648,648,2016,49,Jonas Blue,Perfect Strangers,2018-11-09,0.73,0.861,-4.1,0.0451,0.39,0.0,0.213,0.704,117.965,1,1,196613,73.0,pop
649,649,2016,50,Adele,When We Were Young,2015-11-20,0.376,0.595,-5.936,0.0496,0.303,0.0,0.095,0.265,144.361,3,1,290900,73.0,r&b
650,650,2016,51,"Hailee Steinfeld, Grey, Zedd",Starving,2016-07-22,0.728,0.616,-4.238,0.0645,0.378,0.0,0.105,0.508,99.962,4,1,181880,73.0,pop
651,651,2016,52,Little Mix,Shout Out to My Ex,2016-11-18,0.773,0.747,-4.061,0.0885,0.0242,8.99e-06,0.109,0.801,126.014,5,1,246240,73.0,pop
652,652,2016,53,Kygo,Stole the Show,2016-05-13,0.64,0.635,-7.565,0.226,0.271,0.0,0.319,0.475,100.034,8,0,223187,72.0,dance
653,653,2016,54,One Direction,History,2015-11-13,0.655,0.699,-4.421,0.0493,0.0352,0.0,0.064,0.802,86.704,11,1,187427,72.0,pop
654,654,2016,55,The Chainsmokers,Roses,2015-06-16,0.713,0.802,-7.055,0.0561,0.0435,0.00377,0.309,0.343,100.001,4,1,226739,72.0,pop
655,655,2016,56,Adele,Send My Love (To Your New Lover),2015-11-20,0.688,0.533,-8.363,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,6,0,223079,72.0,r&b
656,656,2016,57,Daya,"Sit Still, Look Pretty",2016-10-07,0.846,0.734,-3.601,0.108,0.286,8.27e-05,0.425,0.717,90.98,2,1,207761,72.0,pop
657,657,2016,58,Zara Larsson,Never Forget You,2017-03-17,0.583,0.732,-5.728,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,11,0,213428,71.0,pop
658,658,2016,59,James TW,When You Love Someone,2019-04-26,0.681,0.453,-6.09,0.0278,0.263,0.0,0.0543,0.348,125.772,7,1,216560,71.0,singer-songwriter
659,659,2016,60,X Ambassadors,Unsteady,2015-06-30,0.389,0.665,-6.169,0.0644,0.178,0.000732,0.116,0.199,117.055,0,1,193547,71.0,pop
660,660,2016,61,The 1975,Somebody Else,2016-02-26,0.61,0.788,-5.724,0.0585,0.195,0.0142,0.153,0.472,101.045,0,1,347520,71.0,rock
661,661,2016,62,Jonas Blue,Fast Car,2018-11-09,0.672,0.578,-6.621,0.0569,0.469,0.0,0.312,0.548,113.945,9,1,212424,71.0,pop
662,662,2016,63,Drake,Controlla,2016-05-06,0.59,0.468,-11.083,0.185,0.0789,0.0,0.101,0.349,92.287,10,0,245227,70.0,hip hop
663,663,2016,64,Ruth B.,Lost Boy,2015-08-21,0.71,0.0565,-15.099,0.0534,0.965,0.0,0.0889,0.348,123.994,7,1,275280,70.0,pop
664,664,2016,65,Marshmello,Alone,2016-05-13,0.631,0.953,-3.739,0.0343,0.0241,0.0155,0.108,0.422,141.99,2,1,273803,70.0,dance
665,665,2016,66,Shawn Mendes,I Know What You Did Last Summer,2015-04-14,0.687,0.761,-4.582,0.0876,0.102,0.0,0.147,0.743,113.939,9,0,223853,70.0,pop
666,666,2016,67,Cage The Elephant,Trouble,2015-12-18,0.47,0.623,-5.655,0.0302,0.392,0.000439,0.0992,0.298,77.861,0,1,225973,70.0,rock
667,667,2016,68,Astrid S,Hurts So Good,2021-03-05,0.672,0.625,-5.068,0.0468,0.0774,0.0,0.0934,0.423,120.038,7,0,208729,69.0,pop
668,668,2016,69,"Burak Yeter, Danelle Sandoval",Tuesday (feat. Danelle Sandoval),2016-09-02,0.841,0.639,-6.052,0.0688,0.0156,0.0654,0.0545,0.675,99.002,9,0,241875,69.0,dance
669,669,2016,70,Ariana Grande,Into You,2016-05-20,0.623,0.734,-5.948,0.107,0.0162,1.75e-06,0.145,0.37,107.853,9,1,244453,69.0,pop
670,670,2016,71,"Snakehips, Tinashe, Chance the Rapper",All My Friends (feat. Tinashe & Chance the Rapper),2015-10-21,0.681,0.521,-5.849,0.141,0.12,8.41e-05,0.108,0.181,94.997,0,1,229747,69.0,dance
671,671,2016,72,"Drake, Future",Jumpman,2015-09-20,0.852,0.553,-7.286,0.187,0.0559,0.0,0.332,0.656,142.079,1,1,205879,70.0,hip hop
672,672,2016,73,Mike Perry,The Ocean (feat. Shy Martin),2016-04-15,0.632,0.575,-6.478,0.029,0.0225,1.81e-06,0.104,0.188,90.037,5,1,183414,68.0,pop
673,673,2016,74,Selena Gomez,Same Old Love,2015-10-09,0.672,0.593,-4.01,0.0304,0.0223,0.0,0.214,0.438,98.02,11,0,229080,68.0,pop
674,674,2016,75,P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",2016-04-15,0.632,0.702,-5.92,0.148,0.0114,0.0,0.108,0.523,162.958,7,1,215414,68.0,pop
675,675,2016,76,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),2016-01-29,0.728,0.563,-8.053,0.134,0.621,0.0,0.179,0.352,100.017,1,0,217707,68.0,pop
676,676,2016,77,Sia,The Greatest (feat. Kendrick Lamar),2016-10-21,0.668,0.725,-6.127,0.266,0.0102,0.000479,0.0561,0.729,191.944,1,1,210227,68.0,dance
677,677,2016,78,SAYGRACE,You Don't Own Me (feat. G-Eazy),2016-07-01,0.332,0.635,-5.653,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,7,1,201493,67.0,pop
678,678,2016,79,Florida Georgia Line,H.O.L.Y.,2016-08-26,0.523,0.666,-4.081,0.0327,0.401,0.0,0.0728,0.564,78.077,7,0,194187,67.0,contemporary country
679,679,2016,80,Ariana Grande,Side To Side,2016-05-20,0.65,0.736,-5.84,0.229,0.0528,0.0,0.235,0.613,159.173,6,0,226160,67.0,pop
680,680,2016,81,Enrique Iglesias,DUELE EL CORAZON (feat. Wisin),2016-04-18,0.716,0.908,-3.254,0.103,0.0858,0.0,0.135,0.869,91.03,8,0,199693,66.0,latin
681,681,2016,82,Major Lazer,Cold Water,2016-07-22,0.608,0.798,-5.092,0.0432,0.0736,0.0,0.156,0.501,92.943,6,0,185360,66.0,pop
682,682,2016,83,Nick Jonas,Close,2016-06-10,0.654,0.623,-5.273,0.082,0.253,0.0,0.144,0.401,123.996,6,0,234213,66.0,pop
683,683,2016,84,Maggie Rogers,Alaska,2019-01-18,0.847,0.386,-10.668,0.0507,0.411,0.00176,0.108,0.178,104.001,9,0,188000,66.0,pop
684,684,2016,85,Flume,Never Be Like You (feat. Kai),2016-05-27,0.444,0.557,-5.476,0.0602,0.453,0.0,0.152,0.296,115.058,0,1,234910,66.0,dance
685,685,2016,86,Ariana Grande,Dangerous Woman,2016-05-20,0.664,0.602,-5.369,0.0412,0.0529,0.0,0.356,0.289,134.049,4,0,235947,66.0,pop
686,686,2016,87,Kevin Gates,2 Phones,2016-01-29,0.895,0.681,-5.267,0.358,0.157,0.0,0.189,0.554,121.918,7,0,240000,66.0,hip hop
687,687,2016,88,David Guetta,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),2016-05-13,0.367,0.915,-3.456,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169,9,0,207273,66.0,dance
688,688,2016,89,Galantis,No Money,2016-04-01,0.671,0.916,-4.014,0.0397,0.0282,0.00762,0.24,0.803,126.01,6,0,189127,66.0,pop
689,689,2016,90,Tory Lanez,LUV,2016-08-19,0.539,0.528,-8.113,0.252,0.0108,0.0,0.117,0.252,190.169,11,0,228640,65.0,hip hop
690,690,2016,91,Desiigner,Tiimmy Turner,2016-07-22,0.603,0.725,-3.054,0.0393,0.174,0.0,0.0786,0.304,122.803,6,1,239853,65.0,hip hop
691,691,2016,92,Beyoncé,Sorry,2016-04-23,0.775,0.598,-7.274,0.0535,0.00175,4.44e-06,0.253,0.356,129.988,2,1,232560,65.0,pop
692,692,2016,93,Jon Bellion,All Time Low,2016-06-10,0.617,0.567,-4.188,0.0828,0.0584,0.0,0.0933,0.505,90.246,0,1,217603,65.0,hip hop
693,693,2016,94,Selena Gomez,Hands To Myself,2015-10-09,0.811,0.499,-7.161,0.118,0.0147,2.44e-06,0.342,0.466,111.016,5,0,200680,65.0,pop
694,694,2016,95,Daya,Hide Away,2016-10-07,0.884,0.826,-3.672,0.0853,0.222,2.29e-06,0.0651,0.465,94.997,11,0,191368,65.0,pop
695,695,2016,96,Kent Jones,Don't Mind,2016-04-25,0.464,0.771,-4.503,0.336,0.0235,0.0,0.063,0.69,158.777,8,1,198237,64.0,hip hop
696,696,2016,97,Charlie Puth,One Call Away,2016-01-29,0.667,0.613,-5.353,0.0344,0.403,0.0,0.115,0.47,91.024,1,1,194453,64.0,pop
697,697,2016,98,MØ,Final Song,2016-05-13,0.695,0.672,-6.109,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,1,0,235827,64.0,pop
698,698,2016,99,Alessia Cara,Here,2016-03-11,0.376,0.822,-3.974,0.104,0.0783,0.0,0.0841,0.327,120.493,0,1,199453,64.0,r&b
699,699,2016,100,Dua Lipa,Hotter Than Hell,2017-06-02,0.532,0.868,-4.23,0.0908,0.011,0.0,0.0584,0.529,110.127,3,0,187958,64.0,pop
700,700,2017,1,Ed Sheeran,Shape of You,2017-03-03,0.825,0.652,-3.183,0.0802,0.581,0.0,0.0931,0.931,95.977,1,0,233713,85.0,pop
701,701,2017,2,Imagine Dragons,Believer,2017-06-23,0.776,0.78,-4.374,0.128,0.0622,0.0,0.081,0.666,124.949,10,0,204347,86.0,rock
702,702,2017,3,Luis Fonsi,Despacito,2019-02-01,0.655,0.797,-4.787,0.153,0.198,0.0,0.067,0.839,177.928,2,1,229360,78.0,latin
703,703,2017,4,Machine Gun Kelly,Bad Things (with Camila Cabello),2017-05-12,0.697,0.691,-4.757,0.146,0.214,0.0,0.185,0.305,137.853,2,1,239293,69.0,hip hop
704,704,2017,5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21,0.72,0.763,-4.068,0.0523,0.406,0.0,0.18,0.742,101.965,9,0,251088,73.0,pop
705,705,2017,6,Camila Cabello,Havana (feat. Young Thug),2018-01-12,0.765,0.523,-4.333,0.03,0.184,3.56e-05,0.132,0.394,104.988,2,1,217307,78.0,pop
706,706,2017,7,Imagine Dragons,Thunder,2017-06-23,0.605,0.822,-4.833,0.0438,0.00671,0.134,0.147,0.288,167.997,0,1,187147,83.0,rock
707,707,2017,8,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),2018-06-15,0.783,0.61,-6.124,0.0696,0.343,0.0,0.0983,0.418,100.047,7,1,214265,61.0,pop
708,708,2017,9,The Chainsmokers,Something Just Like This,2017-04-07,0.617,0.635,-6.769,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,11,0,247160,83.0,pop
709,709,2017,10,Ed Sheeran,Perfect,2017-03-03,0.599,0.448,-6.312,0.0232,0.163,0.0,0.106,0.168,95.05,8,1,263400,87.0,pop
710,710,2017,11,Rihanna,Love On The Brain,2016-01-28,0.509,0.637,-4.83,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,4,0,224000,85.0,pop
711,711,2017,12,James Arthur,Say You Won't Let Go,2016-10-28,0.358,0.557,-7.398,0.059,0.695,0.0,0.0902,0.494,85.043,10,1,211467,85.0,pop
712,712,2017,13,Shawn Mendes,There's Nothing Holdin' Me Back,2017-04-20,0.866,0.813,-4.063,0.0554,0.38,0.0,0.0779,0.969,121.998,11,0,199440,84.0,pop
713,713,2017,14,Kendrick Lamar,HUMBLE.,2017-04-14,0.908,0.621,-6.638,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,1,0,177000,82.0,hip hop
714,714,2017,15,Harry Styles,Sign of the Times,2017-05-12,0.516,0.595,-4.63,0.0313,0.0275,0.0,0.109,0.222,119.972,5,1,340707,82.0,pop
715,715,2017,16,Childish Gambino,Redbone,2016-12-02,0.745,0.353,-10.614,0.0983,0.174,0.00662,0.118,0.598,160.111,1,1,326933,82.0,hip hop
716,716,2017,17,Bruno Mars,That's What I Like,2016-11-17,0.853,0.56,-4.961,0.0406,0.013,0.0,0.0944,0.86,134.066,1,1,206693,82.0,pop
717,717,2017,18,Travis Scott,goosebumps,2016-09-16,0.841,0.728,-3.37,0.0484,0.0847,0.0,0.149,0.43,130.049,7,1,243837,82.0,hip hop
718,718,2017,19,XXXTENTACION,Jocelyn Flores,2017-08-25,0.872,0.391,-9.144,0.242,0.469,4.13e-06,0.297,0.437,134.021,0,0,119133,81.0,hip hop
719,719,2017,20,Billie Eilish,Bored,2017-03-30,0.614,0.318,-12.695,0.0478,0.896,0.00239,0.0795,0.112,119.959,7,1,180933,81.0,pop
720,720,2017,21,Drake,Passionfruit,2017-03-18,0.809,0.463,-11.377,0.0396,0.256,0.085,0.109,0.364,111.98,11,1,298941,81.0,hip hop
721,721,2017,22,Kendrick Lamar,LOVE. FEAT. ZACARI.,2017-04-14,0.8,0.585,-7.343,0.0924,0.264,0.0,0.153,0.779,126.058,10,1,213400,81.0,hip hop
722,722,2017,23,Sam Smith,Too Good At Goodbyes,2017-11-03,0.681,0.372,-8.237,0.0432,0.64,0.0,0.169,0.476,91.873,5,1,201000,81.0,pop
723,723,2017,24,French Montana,Unforgettable,2017-07-14,0.726,0.769,-5.043,0.123,0.0293,0.0101,0.104,0.733,97.985,6,1,233902,80.0,hip hop
724,724,2017,25,Charlie Puth,Attention,2018-05-11,0.775,0.613,-4.586,0.0542,0.109,2.33e-05,0.134,0.797,100.066,3,0,208787,80.0,pop
725,725,2017,26,Future,Mask Off,2017-06-30,0.833,0.434,-8.795,0.431,0.0102,0.0219,0.165,0.281,150.062,2,1,204600,80.0,hip hop
726,726,2017,27,Lil Uzi Vert,XO Tour Llif3,2017-08-25,0.732,0.75,-6.366,0.231,0.00264,0.0,0.109,0.401,155.096,11,0,182707,80.0,hip hop
727,727,2017,28,Sean Paul,No Lie,2018-06-29,0.742,0.882,-2.862,0.117,0.0466,0.0,0.206,0.463,102.04,7,1,221176,80.0,pop
728,728,2017,29,Post Malone,Congratulations,2016-12-09,0.63,0.804,-4.183,0.0363,0.215,0.0,0.253,0.492,123.146,6,1,220293,80.0,hip hop
729,729,2017,30,Shawn Mendes,Mercy,2017-04-20,0.555,0.662,-4.952,0.0827,0.125,0.0,0.111,0.356,148.128,11,0,208733,80.0,pop
730,730,2017,31,The Weeknd,I Feel It Coming,2016-11-25,0.773,0.819,-5.946,0.118,0.428,0.0,0.0679,0.585,92.987,0,0,269187,79.0,r&b
731,731,2017,32,Imagine Dragons,Whatever It Takes,2017-06-23,0.672,0.655,-5.021,0.0311,0.0362,0.0,0.117,0.556,134.945,10,0,201240,79.0,rock
732,732,2017,33,Rag'n'Bone Man,Human,2017-02-10,0.602,0.707,-4.097,0.302,0.393,0.0,0.165,0.554,75.087,9,1,200187,79.0,r&b
733,733,2017,34,MGMT,Little Dark Age,2018-02-09,0.705,0.712,-6.156,0.0385,0.0102,0.000855,0.1,0.62,97.512,6,1,299960,79.0,dance
734,734,2017,35,Chord Overstreet,Hold On,2017-02-03,0.618,0.443,-9.681,0.0526,0.469,0.0,0.0829,0.167,119.949,2,1,198853,79.0,pop
735,735,2017,36,Khalid,Young Dumb & Broke,2017-04-27,0.799,0.539,-6.351,0.0421,0.199,1.66e-05,0.165,0.394,136.948,1,1,202547,79.0,pop
736,736,2017,37,Dua Lipa,New Rules,2017-06-02,0.762,0.7,-6.021,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,9,0,209320,79.0,pop
737,737,2017,38,Post Malone,I Fall Apart,2016-12-09,0.556,0.538,-5.408,0.0382,0.0689,0.0,0.196,0.291,143.95,8,0,223347,79.0,hip hop
738,738,2017,39,Kendrick Lamar,DNA.,2017-04-14,0.638,0.523,-6.664,0.357,0.00454,0.0,0.0842,0.422,139.913,1,1,185947,78.0,hip hop
739,739,2017,40,Ed Sheeran,Happier,2017-03-03,0.522,0.385,-7.355,0.0288,0.536,0.0,0.135,0.236,89.792,0,1,207520,78.0,pop
740,740,2017,41,"Axwell /\ Ingrosso, Axwell, Sebastian Ingrosso",More Than You Know,2017-07-28,0.646,0.741,-4.973,0.034,0.0275,0.0,0.312,0.571,123.077,5,0,203000,77.0,pop
741,741,2017,42,Bruno Mars,24K Magic,2016-11-17,0.818,0.803,-4.282,0.0797,0.034,0.0,0.153,0.632,106.97,1,1,225983,77.0,pop
742,742,2017,43,Travis Scott,BUTTERFLY EFFECT,2018-08-03,0.763,0.628,-5.85,0.05,0.0531,0.0,0.114,0.193,140.958,11,1,190557,77.0,hip hop
743,743,2017,44,Playboi Carti,Magnolia,2017-04-14,0.791,0.582,-7.323,0.286,0.0114,0.0,0.35,0.443,162.991,11,0,181812,77.0,hip hop
744,744,2017,45,Ed Sheeran,Galway Girl,2017-03-03,0.624,0.876,-3.374,0.1,0.0735,0.0,0.327,0.781,99.943,9,1,170827,78.0,pop
745,745,2017,46,Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),2017-11-09,0.731,0.445,-8.418,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,0,1,247160,77.0,pop
746,746,2017,47,Taylor Swift,Look What You Made Me Do,2017-11-10,0.766,0.709,-6.471,0.123,0.204,1.41e-05,0.126,0.506,128.07,9,0,211853,77.0,pop
747,747,2017,48,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),2017-09-29,0.839,0.81,-5.274,0.0568,0.501,0.0,0.117,0.814,129.014,5,0,209269,77.0,hip hop
748,748,2017,49,Avicii,Without You (feat. Sandro Cavazza),2017-08-10,0.662,0.858,-4.844,0.0428,0.00163,0.0,0.0456,0.295,133.993,2,1,181673,76.0,pop
749,749,2017,50,21 Savage,Bank Account,2017-07-06,0.884,0.347,-8.227,0.35,0.015,7e-06,0.0871,0.376,75.016,8,0,220307,76.0,hip hop
750,750,2017,51,Miley Cyrus,Malibu,2017-09-29,0.573,0.781,-6.406,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,8,1,231907,76.0,pop
751,751,2017,52,Lil Peep,Save That Shit,2017-08-15,0.534,0.583,-8.672,0.0288,0.0262,0.0,0.421,0.145,106.0,2,1,231547,76.0,hip hop
752,752,2017,53,Khalid,Location,2017-04-27,0.736,0.449,-11.462,0.425,0.33,0.000162,0.0898,0.326,80.126,1,0,219080,76.0,pop
753,753,2017,54,SZA,Love Galore (feat. Travis Scott),2017-06-09,0.795,0.594,-6.2,0.0748,0.112,0.0,0.162,0.409,135.002,0,1,275080,76.0,pop
754,754,2017,55,Ed Sheeran,Castle on the Hill,2017-03-03,0.461,0.834,-4.868,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,2,1,261154,77.0,pop
755,755,2017,56,"Martin Garrix, Dua Lipa",Scared to Be Lonely,2017-01-27,0.584,0.54,-7.786,0.0576,0.0895,0.0,0.261,0.195,137.972,1,0,220883,76.0,pop
756,756,2017,57,G-Eazy,Him & I (with Halsey),2017-12-15,0.589,0.731,-6.343,0.0868,0.0534,0.0,0.308,0.191,87.908,2,1,268867,76.0,hip hop
757,757,2017,58,Portugal. The Man,Feel It Still,2017-06-16,0.801,0.795,-5.115,0.0504,0.0417,0.000113,0.0717,0.754,79.028,1,0,163253,75.0,rock
758,758,2017,59,Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),2016-06-17,0.886,0.427,-10.028,0.145,0.0312,0.00099,0.0906,0.23,108.034,6,1,177184,75.0,hip hop
759,759,2017,60,"Calvin Harris, Funk Wav","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",2017-06-30,0.893,0.745,-3.105,0.0571,0.0642,0.0,0.0943,0.872,101.018,11,0,223413,75.0,pop
760,760,2017,61,Logic,1-800-273-8255,2017-05-05,0.62,0.574,-7.788,0.0479,0.569,0.0,0.19,0.357,100.023,5,0,250173,75.0,hip hop
761,761,2017,62,Taylor Swift,...Ready For It?,2017-11-10,0.613,0.764,-6.509,0.136,0.0527,0.0,0.197,0.417,160.015,2,1,208187,74.0,pop
762,762,2017,63,"ZAYN, Sia",Dusk Till Dawn (feat. Sia) - Radio Edit,2017-09-07,0.259,0.437,-6.589,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,11,0,239000,74.0,pop
763,763,2017,64,"Hailee Steinfeld, Alesso","Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,0.664,0.708,-4.154,0.0474,0.0337,0.0,0.0841,0.742,103.07,8,1,174800,74.0,pop
764,764,2017,65,Clean Bandit,Symphony (feat. Zara Larsson),2018-11-30,0.715,0.605,-5.128,0.0428,0.239,1.41e-05,0.189,0.454,122.956,0,0,212733,74.0,pop
765,765,2017,66,Russ,Losin Control,2017-05-05,0.759,0.245,-6.545,0.138,0.515,0.000154,0.102,0.209,96.992,6,1,237507,74.0,hip hop
766,766,2017,67,The Chainsmokers,Paris,2017-04-07,0.653,0.658,-6.428,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,2,1,221507,74.0,pop
767,767,2017,68,"Zedd, Alessia Cara",Stay,2017-02-23,0.69,0.622,-5.025,0.0622,0.253,0.0,0.116,0.544,102.04,5,0,210091,74.0,pop
768,768,2017,69,P!nk,What About Us,2017-10-13,0.491,0.588,-6.177,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,1,1,269600,74.0,pop
769,769,2017,70,Macklemore,Glorious (feat. Skylar Grey),2017-09-22,0.731,0.794,-5.126,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,0,0,220454,74.0,hip hop
770,770,2017,71,Demi Lovato,Sorry Not Sorry,2017-09-29,0.706,0.643,-6.929,0.234,0.0242,0.0,0.262,0.885,143.931,11,0,203760,74.0,pop
771,771,2017,72,Niall Horan,Slow Hands,2017-10-20,0.735,0.425,-6.648,0.0464,0.011,0.0,0.055,0.848,85.896,0,1,188174,74.0,pop
772,772,2017,73,Rae Sremmurd,Swang,2016-08-12,0.681,0.314,-9.319,0.0581,0.2,9.82e-06,0.1,0.166,139.992,8,1,208120,73.0,hip hop
773,773,2017,74,Julia Michaels,Issues,2017-07-28,0.728,0.415,-6.852,0.0639,0.401,0.0,0.0616,0.455,114.145,8,1,176320,73.0,pop
774,774,2017,75,"NATTI NATASHA, Ozuna",Criminal,2017-09-01,0.814,0.813,-3.023,0.0561,0.03,9.33e-05,0.255,0.839,79.997,2,0,232550,73.0,hip hop
775,775,2017,76,"Jason Derulo, Nicki Minaj, Ty Dolla $ign",Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23,0.696,0.817,-3.862,0.109,0.075,0.0,0.187,0.782,98.064,1,1,216409,73.0,pop
776,776,2017,77,A$AP Ferg,Plain Jane,2017-08-18,0.797,0.844,-5.482,0.275,0.0651,0.0,0.087,0.52,170.142,11,1,173600,73.0,hip hop
777,777,2017,78,Migos,Bad and Boujee (feat. Lil Uzi Vert),2017-01-27,0.926,0.666,-5.314,0.244,0.0611,0.0,0.123,0.168,127.079,11,1,343150,73.0,hip hop
778,778,2017,79,J Balvin,Mi Gente,2018-05-25,0.548,0.704,-4.838,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,11,0,185040,72.0,latin
779,779,2017,80,Drake,Fake Love,2017-03-18,0.928,0.481,-9.35,0.287,0.105,0.0,0.176,0.613,134.007,9,0,210937,72.0,hip hop
780,780,2017,81,Lorde,Liability,2017-06-16,0.587,0.229,-11.254,0.128,0.92,0.0,0.1,0.379,75.67,10,0,171728,72.0,pop
781,781,2017,82,Rae Sremmurd,Black Beatles,2016-08-12,0.794,0.632,-6.163,0.0649,0.142,0.0,0.128,0.355,145.926,0,1,291893,73.0,hip hop
782,782,2017,83,Alessia Cara,Scars To Your Beautiful,2016-03-11,0.319,0.739,-5.74,0.272,0.0285,0.0,0.111,0.449,194.169,0,1,230227,72.0,r&b
783,783,2017,84,Miguel,Sky Walker (feat. Travis Scott),2017-12-01,0.674,0.506,-10.532,0.0434,0.173,0.0,0.0866,0.183,145.965,6,1,259333,71.0,pop
784,784,2017,85,Aminé,Caroline,2017-07-28,0.94,0.335,-10.179,0.505,0.17,0.0,0.262,0.707,120.04,5,0,209640,71.0,hip hop
785,785,2017,86,Lana Del Rey,Lust For Life (with The Weeknd),2017-07-21,0.504,0.655,-8.644,0.0542,0.604,0.00193,0.364,0.262,99.982,0,0,264066,71.0,pop
786,786,2017,87,Cardi B,Bodak Yellow,2018-04-06,0.926,0.703,-6.337,0.103,0.0659,0.0,0.231,0.485,125.022,11,0,223713,71.0,pop
787,787,2017,88,Kodak Black,Tunnel Vision,2017-03-31,0.497,0.489,-7.724,0.294,0.0576,9.91e-05,0.122,0.231,171.853,11,0,268187,70.0,hip hop
788,788,2017,89,Selena Gomez,Fetish (feat. Gucci Mane),2017-07-13,0.708,0.618,-4.424,0.0592,0.0204,6.81e-06,0.062,0.265,123.013,2,1,186113,70.0,pop
